"word" "conc" "word_len" "freq"
"585" "SHALLOW" 330 7 10.4163411186364
"587" "SIMPER" 335 6 5.12989871492307
"589" "SINE" 319 4 8.37609035043824
"590" "SITUATION" 311 9 11.8001399281098
"591" "SKILL" 346 5 10.4724028230767
"592" "SLOE" 300 4 5.23110861685459
"593" "SMART" 304 5 10.4618740137304
"594" "SNUB" 280 4 7.08422642209792
"595" "SOBRIETY" 325 8 7.44541755670169
"596" "SOCIETY" 335 7 13.1806190778939
"597" "SOLEMNITY" 289 9 6.82654522355659
"600" "SOUTH" 347 5 14.2277215281614
"603" "SPREE" 333 5 8.41958036254924
"604" "STANDARD" 324 8 12.5507893741642
"605" "STAY" 329 4 11.6750273074993
"606" "STERN" 349 5 10.2282124875761
"607" "STOIC" 305 5 7.64444076155657
"608" "STOLE" 342 5 9.56191231773901
"609" "STOP" 308 4 12.0127973146022
"610" "STRAIN" 338 6 10.0560798758993
"611" "STRENGTH" 339 8 11.5000327094283
"612" "STYLE" 344 5 12.7887406769957
"614" "SUCCOUR" 308 7 5.61312810638807
"615" "SUFFERANCE" 260 10 4.54329478227
"616" "SUFFIX" 318 6 9.61433773680931
"618" "SUGGESTION" 333 10 10.0241996276984
"619" "SURPRISE" 326 8 10.6911036500471
"620" "SUSPICION" 265 9 9.71099444042068
"621" "SWAGE" 292 5 4.34380542185368
"622" "SWIFT" 338 5 10.1419531199481
"623" "SYMBOLISM" 273 9 9.07669468710627
"626" "TALLY" 331 5 9.29035230994557
"627" "TAPIS" 312 5 5.10594547390058
"628" "TEMPTATION" 265 10 8.53109609658523
"629" "TENDENCY" 243 8 10.0414217386254
"630" "TENURE" 345 6 11.0304443142134
"631" "TERROR" 326 6 10.1824441686695
"632" "THEME" 336 5 11.8414879302371
"634" "THING" 350 5 11.2703697101346
"636" "THREAT" 335 6 11.2883809327404
"637" "THRILL" 320 6 8.31605572036464
"638" "THROE" 240 5 2.30258509299405
"639" "TIDY" 311 4 7.3125534981026
"640" "TIME" 343 4 14.7641879346219
"641" "TORMENT" 288 7 7.81075811652936
"642" "TRADITION" 291 9 11.8170147007671
"643" "TRAGEDY" 331 7 10.0116242111407
"644" "TRANSFER" 331 8 11.7681256671768
"645" "TREATMENT" 343 9 12.04906789672
"646" "TREND" 328 5 10.4763015736362
"647" "TRIBUTE" 339 7 10.9341064700504
"649" "TROUBLE" 310 7 10.7160830480715
"650" "TRUCE" 335 5 9.29706837548601
"654" "TRY" 260 3 11.5480416120595
"655" "TUN" 211 3 8.46062283992784
"656" "TUSH" 287 4 5.42053499927229
"657" "TYRANNY" 302 7 8.33278946841796
"658" "UNANIMITY" 250 9 6.57507584059962
"659" "UNBELIEF" 260 8 5.76832099579377
"661" "UNDER" 319 5 14.3936407488331
"662" "UNREALITY" 203 9 5.78074351579233
"663" "UNREST" 324 6 9.61580548008435
"664" "UPHEAVAL" 320 8 8.1721644521119
"666" "UPRIGHT" 348 7 9.51664790855113
"667" "UPSET" 282 5 10.423381930562
"668" "USURY" 300 5 6.90775527898214
"671" "VARIETY" 297 7 12.3496057290751
"672" "VERB" 337 4 10.0463316965656
"674" "VETO" 326 4 9.22867132866091
"675" "VIGILANCE" 305 9 7.91753635394363
"677" "VOLUNTARY" 309 9 10.2326114273876
"678" "VOW" 329 3 8.65469170460187
"679" "WAIT" 317 4 10.461902619895
"680" "WANT" 302 4 11.7445687906385
"681" "WATT" 350 4 9.31569088758401
"683" "WELCOME" 350 7 10.2585712310834
"684" "WELFARE" 309 7 10.7925715139721
"685" "WHILE" 204 5 14.4454479342513
"686" "WIDE" 348 4 12.3940365874214
"687" "WILL" 275 4 14.0035093023225
"689" "WISE" 268 4 10.0913354774556
"692" "WRATH" 304 5 8.85223583522786
"694" "YORE" 267 4 5.87773578177964
"695" "YUCCA" 316 5 7.53583046279837
"696" "ZEAL" 304 4 8.32142158689788
"697" "ZERO" 341 4 10.9847841189946
